抓取日期,社會住宅,遞補類型,房型,戶別,已遞補人數,已放棄人數,待遞補人數,名冊總人數,實際放棄率
2026-06-24,豐原安康一期,隨到隨辦,一房型,關懷戶,214,147,215,576,0.407202216066482
2026-07-09,豐原安康一期,隨到隨辦,一房型,關懷戶,243,147,194,584,0.3769230769230769
2026-07-10,豐原安康一期,隨到隨辦,一房型,關懷戶,243,147,195,585,0.3769230769230769
2026-07-11,豐原安康一期,隨到隨辦,一房型,關懷戶,243,147,195,585,0.3769230769230769
2026-07-12,豐原安康一期,隨到隨辦,一房型,關懷戶,243,147,195,585,0.3769230769230769
2026-07-13,豐原安康一期,隨到隨辦,一房型,關懷戶,243,147,195,585,0.3769230769230769
2026-07-14,豐原安康一期,隨到隨辦,一房型,關懷戶,243,147,195,585,0.3769230769230769
2026-07-15,豐原安康一期,隨到隨辦,一房型,關懷戶,243,147,195,585,0.3769230769230769
2026-07-16,豐原安康一期,隨到隨辦,一房型,關懷戶,243,147,195,585,0.3769230769230769
2026-07-17,豐原安康一期,隨到隨辦,一房型,關懷戶,242,147,197,586,0.377892030848329
2026-07-18,豐原安康一期,隨到隨辦,一房型,關懷戶,242,147,197,586,0.377892030848329
2026-07-19,豐原安康一期,隨到隨辦,一房型,關懷戶,242,147,197,586,0.377892030848329
2026-07-20,豐原安康一期,隨到隨辦,一房型,關懷戶,242,147,197,586,0.377892030848329
2026-07-21,豐原安康一期,隨到隨辦,一房型,關懷戶,242,147,197,586,0.377892030848329
2026-07-22,豐原安康一期,隨到隨辦,一房型,關懷戶,241,148,197,586,0.3804627249357326
2026-07-23,豐原安康一期,隨到隨辦,一房型,關懷戶,239,148,198,585,0.38242894056847543
2026-06-22,豐原安康一期,隨到隨辦,三房型,一般戶,57,44,95,196,0.4356435643564356
2026-06-23,豐原安康一期,隨到隨辦,三房型,一般戶,57,44,95,196,0.4356435643564356
2026-06-24,豐原安康一期,隨到隨辦,三房型,一般戶,57,44,95,196,0.4356435643564356
2026-07-09,豐原安康一期,隨到隨辦,三房型,一般戶,60,45,92,197,0.4285714285714285
2026-07-10,豐原安康一期,隨到隨辦,三房型,一般戶,60,45,92,197,0.4285714285714285
2026-07-11,豐原安康一期,隨到隨辦,三房型,一般戶,60,45,92,197,0.4285714285714285
2026-07-12,豐原安康一期,隨到隨辦,三房型,一般戶,60,45,92,197,0.4285714285714285
2026-07-13,豐原安康一期,隨到隨辦,三房型,一般戶,60,45,92,197,0.4285714285714285
2026-07-14,豐原安康一期,隨到隨辦,三房型,一般戶,60,45,92,197,0.4285714285714285
2026-07-15,豐原安康一期,隨到隨辦,三房型,一般戶,60,45,92,197,0.4285714285714285
2026-07-16,豐原安康一期,隨到隨辦,三房型,一般戶,60,45,92,197,0.4285714285714285
2026-07-17,豐原安康一期,隨到隨辦,三房型,一般戶,59,46,92,197,0.4380952380952381
2026-07-18,豐原安康一期,隨到隨辦,三房型,一般戶,59,46,93,198,0.4380952380952381
2026-07-19,豐原安康一期,隨到隨辦,三房型,一般戶,59,46,93,198,0.4380952380952381
2026-07-20,豐原安康一期,隨到隨辦,三房型,一般戶,59,46,93,198,0.4380952380952381
2026-07-21,豐原安康一期,隨到隨辦,三房型,一般戶,59,46,93,198,0.4380952380952381
2026-07-22,豐原安康一期,隨到隨辦,三房型,一般戶,59,46,94,199,0.4380952380952381
2026-07-23,豐原安康一期,隨到隨辦,三房型,一般戶,59,46,94,199,0.4380952380952381
2026-06-22,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,234,379,0.4791666666666667
2026-06-23,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,234,379,0.4791666666666667
2026-06-24,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,235,380,0.4791666666666667
2026-07-09,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,236,381,0.4791666666666667
2026-07-10,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,236,381,0.4791666666666667
2026-07-11,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,236,381,0.4791666666666667
2026-07-12,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,236,381,0.4791666666666667
2026-07-13,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,236,381,0.4791666666666667
2026-07-14,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,236,381,0.4791666666666667
2026-07-15,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,236,381,0.4791666666666667
2026-07-16,豐原安康一期,隨到隨辦,三房型,關懷戶,75,69,236,381,0.4791666666666667
2026-07-17,豐原安康一期,隨到隨辦,三房型,關懷戶,76,70,234,381,0.4794520547945205
2026-07-18,豐原安康一期,隨到隨辦,三房型,關懷戶,76,70,235,382,0.4794520547945205
2026-07-19,豐原安康一期,隨到隨辦,三房型,關懷戶,76,70,235,382,0.4794520547945205
2026-07-20,豐原安康一期,隨到隨辦,三房型,關懷戶,76,70,238,385,0.4794520547945205
2026-07-21,豐原安康一期,隨到隨辦,三房型,關懷戶,76,70,238,385,0.4794520547945205
2026-07-22,豐原安康一期,隨到隨辦,三房型,關懷戶,76,70,238,385,0.4794520547945205
2026-07-23,豐原安康一期,隨到隨辦,三房型,關懷戶,76,70,238,385,0.4794520547945205
2026-06-22,豐原安康一期,隨到隨辦,二房型,一般戶,65,151,506,722,0.6990740740740741
2026-06-23,豐原安康一期,隨到隨辦,二房型,一般戶,65,151,506,722,0.6990740740740741
2026-06-24,豐原安康一期,隨到隨辦,二房型,一般戶,65,151,508,724,0.6990740740740741
2026-07-09,豐原安康一期,隨到隨辦,二房型,一般戶,67,151,511,729,0.6926605504587156
2026-07-10,豐原安康一期,隨到隨辦,二房型,一般戶,67,151,511,729,0.6926605504587156
2026-07-11,豐原安康一期,隨到隨辦,二房型,一般戶,67,151,511,729,0.6926605504587156
2026-07-12,豐原安康一期,隨到隨辦,二房型,一般戶,67,151,511,729,0.6926605504587156
2026-07-13,豐原安康一期,隨到隨辦,二房型,一般戶,67,151,513,731,0.6926605504587156
2026-07-14,豐原安康一期,隨到隨辦,二房型,一般戶,67,152,513,732,0.6940639269406392
2026-07-15,豐原安康一期,隨到隨辦,二房型,一般戶,67,152,514,733,0.6940639269406392
2026-07-16,豐原安康一期,隨到隨辦,二房型,一般戶,67,153,520,740,0.6954545454545454
2026-07-17,豐原安康一期,隨到隨辦,二房型,一般戶,67,153,520,740,0.6954545454545454
2026-07-18,豐原安康一期,隨到隨辦,二房型,一般戶,67,153,520,740,0.6954545454545454
2026-07-19,豐原安康一期,隨到隨辦,二房型,一般戶,67,153,520,740,0.6954545454545454
2026-07-20,豐原安康一期,隨到隨辦,二房型,一般戶,67,153,522,742,0.6954545454545454
2026-07-21,豐原安康一期,隨到隨辦,二房型,一般戶,67,153,522,742,0.6954545454545454
2026-07-22,豐原安康一期,隨到隨辦,二房型,一般戶,67,153,522,742,0.6954545454545454
2026-07-23,豐原安康一期,隨到隨辦,二房型,一般戶,67,153,522,742,0.6954545454545454
2026-06-22,豐原安康一期,隨到隨辦,二房型,關懷戶,65,108,446,619,0.6242774566473989
2026-06-23,豐原安康一期,隨到隨辦,二房型,關懷戶,65,108,446,619,0.6242774566473989
2026-06-24,豐原安康一期,隨到隨辦,二房型,關懷戶,64,108,447,620,0.627906976744186
2026-07-09,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,453,630,0.6136363636363636
2026-07-10,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,454,631,0.6136363636363636
2026-07-11,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,454,631,0.6136363636363636
2026-07-12,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,454,631,0.6136363636363636
2026-07-13,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,456,633,0.6136363636363636
2026-07-14,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,456,633,0.6136363636363636
2026-07-15,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,457,634,0.6136363636363636
2026-07-16,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,457,634,0.6136363636363636
2026-07-17,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,458,635,0.6136363636363636
2026-07-18,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,458,635,0.6136363636363636
2026-07-19,豐原安康一期,隨到隨辦,二房型,關懷戶,68,108,458,635,0.6136363636363636
2026-07-20,豐原安康一期,隨到隨辦,二房型,關懷戶,68,109,458,636,0.615819209039548
2026-07-21,豐原安康一期,隨到隨辦,二房型,關懷戶,68,109,459,637,0.615819209039548
2026-07-22,豐原安康一期,隨到隨辦,二房型,關懷戶,72,109,459,641,0.6022099447513812
2026-07-23,豐原安康一期,隨到隨辦,二房型,關懷戶,72,109,459,641,0.6022099447513812
